# LAMMPS data file written by mdapy.

4000 atoms
1.0 atom types

0.0 36.150000000000006 xlo xhi
0.0 36.150000000000006 ylo yhi
0.0 36.150000000000006 zlo zhi

Atoms # atomic

102 1 1.8075 9.037500000000001 18.075000000000003
103 1 1.8075 7.23 19.882500000000004
104 1 0 9.037500000000001 19.882500000000004
105 1 0 7.23 21.69
106 1 1.8075 9.037500000000001 21.69
107 1 1.8075 7.23 23.497500000000002
108 1 0 9.037500000000001 23.497500000000002
109 1 0 7.23 25.305
110 1 1.8075 9.037500000000001 25.305
111 1 1.8075 7.23 27.1125
112 1 0 9.037500000000001 27.1125
113 1 0 7.23 28.92
114 1 1.8075 9.037500000000001 28.92
115 1 1.8075 7.23 30.727500000000003
116 1 0 9.037500000000001 30.727500000000003
117 1 0 7.23 32.535000000000004
118 1 1.8075 9.037500000000001 32.535000000000004
119 1 1.8075 7.23 34.3425
120 1 0 9.037500000000001 34.3425
121 1 0 10.845 0
122 1 1.8075 12.6525 0
123 1 1.8075 10.845 1.8075
124 1 0 12.6525 1.8075
125 1 0 10.845 3.615
126 1 1.8075 12.6525 3.615
127 1 1.8075 10.845 5.4225
128 1 0 12.6525 5.4225
129 1 0 10.845 7.23
130 1 1.8075 12.6525 7.23
131 1 1.8075 10.845 9.037500000000001
132 1 0 12.6525 9.037500000000001
133 1 0 10.845 10.845
134 1 1.8075 12.6525 10.845
135 1 1.8075 10.845 12.6525
136 1 0 12.6525 12.6525
137 1 0 10.845 14.46
138 1 1.8075 12.6525 14.46
139 1 1.8075 10.845 16.267500000000002
140 1 0 12.6525 16.267500000000002
141 1 0 10.845 18.075000000000003
142 1 1.8075 12.6525 18.075000000000003
143 1 1.8075 10.845 19.882500000000004
144 1 0 12.6525 19.882500000000004
145 1 0 10.845 21.69
146 1 1.8075 12.6525 21.69
147 1 1.8075 10.845 23.497500000000002
148 1 0 12.6525 23.497500000000002
149 1 0 10.845 25.305
150 1 1.8075 12.6525 25.305
151 1 1.8075 10.845 27.1125
152 1 0 12.6525 27.1125
153 1 0 10.845 28.92
154 1 1.8075 12.6525 28.92
155 1 1.8075 10.845 30.727500000000003
156 1 0 12.6525 30.727500000000003
157 1 0 10.845 32.535000000000004
158 1 1.8075 12.6525 32.535000000000004
159 1 1.8075 10.845 34.3425
160 1 0 12.6525 34.3425
161 1 0 14.46 0
162 1 1.8075 16.267500000000002 0
163 1 1.8075 14.46 1.8075
164 1 0 16.267500000000002 1.8075
165 1 0 14.46 3.615
166 1 1.8075 16.267500000000002 3.615
167 1 1.8075 14.46 5.4225
168 1 0 16.267500000000002 5.4225
169 1 0 14.46 7.23
170 1 1.8075 16.267500000000002 7.23
171 1 1.8075 14.46 9.037500000000001
172 1 0 16.267500000000002 9.037500000000001
173 1 0 14.46 10.845
174 1 1.8075 16.267500000000002 10.845
175 1 1.8075 14.46 12.6525
176 1 0 16.267500000000002 12.6525
177 1 0 14.46 14.46
178 1 1.8075 16.267500000000002 14.46
179 1 1.8075 14.46 16.267500000000002
180 1 0 16.267500000000002 16.267500000000002
181 1 0 14.46 18.075000000000003
182 1 1.8075 16.267500000000002 18.075000000000003
183 1 1.8075 14.46 19.882500000000004
184 1 0 16.267500000000002 19.882500000000004
185 1 0 14.46 21.69
186 1 1.8075 16.267500000000002 21.69
187 1 1.8075 14.46 23.497500000000002
188 1 0 16.267500000000002 23.497500000000002
189 1 0 14.46 25.305
190 1 1.8075 16.267500000000002 25.305
191 1 1.8075 14.46 27.1125
192 1 0 16.267500000000002 27.1125
193 1 0 14.46 28.92
194 1 1.8075 16.267500000000002 28.92
195 1 1.8075 14.46 30.727500000000003
196 1 0 16.267500000000002 30.727500000000003
197 1 0 14.46 32.535000000000004
198 1 1.8075 16.267500000000002 32.535000000000004
199 1 1.8075 14.46 34.3425
200 1 0 16.267500000000002 34.3425
201 1 0 18.075000000000003 0
202 1 1.8075 19.882500000000004 0
203 1 1.8075 18.075000000000003 1.8075
204 1 0 19.882500000000004 1.8075
205 1 0 18.075000000000003 3.615
206 1 1.8075 19.882500000000004 3.615
207 1 1.8075 18.075000000000003 5.4225
208 1 0 19.882500000000004 5.4225
209 1 0 18.075000000000003 7.23
210 1 1.8075 19.882500000000004 7.23
211 1 1.8075 18.075000000000003 9.037500000000001
212 1 0 19.882500000000004 9.037500000000001
213 1 0 18.075000000000003 10.845
214 1 1.8075 19.882500000000004 10.845
215 1 1.8075 18.075000000000003 12.6525
216 1 0 19.882500000000004 12.6525
217 1 0 18.075000000000003 14.46
218 1 1.8075 19.882500000000004 14.46
219 1 1.8075 18.075000000000003 16.267500000000002
220 1 0 19.882500000000004 16.267500000000002
221 1 0 18.075000000000003 18.075000000000003
222 1 1.8075 19.882500000000004 18.075000000000003
223 1 1.8075 18.075000000000003 19.882500000000004
224 1 0 19.882500000000004 19.882500000000004
225 1 0 18.075000000000003 21.69
226 1 1.8075 19.882500000000004 21.69
227 1 1.8075 18.075000000000003 23.497500000000002
228 1 0 19.882500000000004 23.497500000000002
229 1 0 18.075000000000003 25.305
230 1 1.8075 19.882500000000004 25.305
231 1 1.8075 18.075000000000003 27.1125
232 1 0 19.882500000000004 27.1125
233 1 0 18.075000000000003 28.92
234 1 1.8075 19.882500000000004 28.92
235 1 1.8075 18.075000000000003 30.727500000000003
236 1 0 19.882500000000004 30.727500000000003
237 1 0 18.075000000000003 32.535000000000004
238 1 1.8075 19.882500000000004 32.535000000000004
239 1 1.8075 18.075000000000003 34.3425
240 1 0 19.882500000000004 34.3425
241 1 0 21.69 0
242 1 1.8075 23.497500000000002 0
243 1 1.8075 21.69 1.8075
244 1 0 23.497500000000002 1.8075
245 1 0 21.69 3.615
246 1 1.8075 23.497500000000002 3.615
247 1 1.8075 21.69 5.4225
248 1 0 23.497500000000002 5.4225
249 1 0 21.69 7.23
250 1 1.8075 23.497500000000002 7.23
251 1 1.8075 21.69 9.037500000000001
252 1 0 23.497500000000002 9.037500000000001
253 1 0 21.69 10.845
254 1 1.8075 23.497500000000002 10.845
255 1 1.8075 21.69 12.6525
256 1 0 23.497500000000002 12.6525
257 1 0 21.69 14.46
258 1 1.8075 23.497500000000002 14.46
259 1 1.8075 21.69 16.267500000000002
260 1 0 23.497500000000002 16.267500000000002
261 1 0 21.69 18.075000000000003
262 1 1.8075 23.497500000000002 18.075000000000003
263 1 1.8075 21.69 19.882500000000004
264 1 0 23.497500000000002 19.882500000000004
265 1 0 21.69 21.69
266 1 1.8075 23.497500000000002 21.69
267 1 1.8075 21.69 23.497500000000002
268 1 0 23.497500000000002 23.497500000000002
269 1 0 21.69 25.305
270 1 1.8075 23.497500000000002 25.305
271 1 1.8075 21.69 27.1125
272 1 0 23.497500000000002 27.1125
273 1 0 21.69 28.92
274 1 1.8075 23.497500000000002 28.92
275 1 1.8075 21.69 30.727500000000003
276 1 0 23.497500000000002 30.727500000000003
277 1 0 21.69 32.535000000000004
278 1 1.8075 23.497500000000002 32.535000000000004
279 1 1.8075 21.69 34.3425
280 1 0 23.497500000000002 34.3425
281 1 0 25.305 0
282 1 1.8075 27.1125 0
283 1 1.8075 25.305 1.8075
284 1 0 27.1125 1.8075
285 1 0 25.305 3.615
286 1 1.8075 27.1125 3.615
287 1 1.8075 25.305 5.4225
288 1 0 27.1125 5.4225
289 1 0 25.305 7.23
290 1 1.8075 27.1125 7.23
291 1 1.8075 25.305 9.037500000000001
292 1 0 27.1125 9.037500000000001
293 1 0 25.305 10.845
294 1 1.8075 27.1125 10.845
295 1 1.8075 25.305 12.6525
296 1 0 27.1125 12.6525
297 1 0 25.305 14.46
298 1 1.8075 27.1125 14.46
299 1 1.8075 25.305 16.267500000000002
300 1 0 27.1125 16.267500000000002
301 1 0 25.305 18.075000000000003
302 1 1.8075 27.1125 18.075000000000003
303 1 1.8075 25.305 19.882500000000004
304 1 0 27.1125 19.882500000000004
305 1 0 25.305 21.69
306 1 1.8075 27.1125 21.69
307 1 1.8075 25.305 23.497500000000002
308 1 0 27.1125 23.497500000000002
309 1 0 25.305 25.305
310 1 1.8075 27.1125 25.305
311 1 1.8075 25.305 27.1125
312 1 0 27.1125 27.1125
313 1 0 25.305 28.92
314 1 1.8075 27.1125 28.92
315 1 1.8075 25.305 30.727500000000003
316 1 0 27.1125 30.727500000000003
317 1 0 25.305 32.535000000000004
318 1 1.8075 27.1125 32.535000000000004
319 1 1.8075 25.305 34.3425
320 1 0 27.1125 34.3425
321 1 0 28.92 0
322 1 1.8075 30.727500000000003 0
323 1 1.8075 28.92 1.8075
324 1 0 30.727500000000003 1.8075
325 1 0 28.92 3.615
326 1 1.8075 30.727500000000003 3.615
327 1 1.8075 28.92 5.4225
328 1 0 30.727500000000003 5.4225
329 1 0 28.92 7.23
330 1 1.8075 30.727500000000003 7.23
331 1 1.8075 28.92 9.037500000000001
332 1 0 30.727500000000003 9.037500000000001
333 1 0 28.92 10.845
334 1 1.8075 30.727500000000003 10.845
335 1 1.8075 28.92 12.6525
336 1 0 30.727500000000003 12.6525
337 1 0 28.92 14.46
338 1 1.8075 30.727500000000003 14.46
339 1 1.8075 28.92 16.267500000000002
340 1 0 30.727500000000003 16.267500000000002
341 1 0 28.92 18.075000000000003
342 1 1.8075 30.727500000000003 18.075000000000003
343 1 1.8075 28.92 19.882500000000004
344 1 0 30.727500000000003 19.882500000000004
345 1 0 28.92 21.69
346 1 1.8075 30.727500000000003 21.69
347 1 1.8075 28.92 23.497500000000002
348 1 0 30.727500000000003 23.497500000000002
349 1 0 28.92 25.305
350 1 1.8075 30.727500000000003 25.305
351 1 1.8075 28.92 27.1125
352 1 0 30.727500000000003 27.1125
353 1 0 28.92 28.92
354 1 1.8075 30.727500000000003 28.92
355 1 1.8075 28.92 30.727500000000003
356 1 0 30.727500000000003 30.727500000000003
357 1 0 28.92 32.535000000000004
358 1 1.8075 30.727500000000003 32.535000000000004
359 1 1.8075 28.92 34.3425
360 1 0 30.727500000000003 34.3425
361 1 0 32.535000000000004 0
362 1 1.8075 34.3425 0
363 1 1.8075 32.535000000000004 1.8075
364 1 0 34.3425 1.8075
365 1 0 32.535000000000004 3.615
366 1 1.8075 34.3425 3.615
367 1 1.8075 32.535000000000004 5.4225
368 1 0 34.3425 5.4225
369 1 0 32.535000000000004 7.23
370 1 1.8075 34.3425 7.23
371 1 1.8075 32.535000000000004 9.037500000000001
372 1 0 34.3425 9.037500000000001
373 1 0 32.535000000000004 10.845
374 1 1.8075 34.3425 10.845
375 1 1.8075 32.535000000000004 12.6525
376 1 0 34.3425 12.6525
377 1 0 32.535000000000004 14.46
378 1 1.8075 34.3425 14.46
379 1 1.8075 32.535000000000004 16.267500000000002
380 1 0 34.3425 16.267500000000002
381 1 0 32.535000000000004 18.075000000000003
382 1 1.8075 34.3425 18.075000000000003
383 1 1.8075 32.535000000000004 19.882500000000004
384 1 0 34.3425 19.882500000000004
385 1 0 32.535000000000004 21.69
386 1 1.8075 34.3425 21.69
387 1 1.8075 32.535000000000004 23.497500000000002
388 1 0 34.3425 23.497500000000002
389 1 0 32.535000000000004 25.305
390 1 1.8075 34.3425 25.305
391 1 1.8075 32.535000000000004 27.1125
392 1 0 34.3425 27.1125
393 1 0 32.535000000000004 28.92
394 1 1.8075 34.3425 28.92
395 1 1.8075 32.535000000000004 30.727500000000003
396 1 0 34.3425 30.727500000000003
397 1 0 32.535000000000004 32.535000000000004
398 1 1.8075 34.3425 32.535000000000004
399 1 1.8075 32.535000000000004 34.3425
400 1 0 34.3425 34.3425
401 1 3.615 0 0
402 1 5.4225 1.8075 0
403 1 5.4225 0 1.8075
404 1 3.615 1.8075 1.8075
405 1 3.615 0 3.615
406 1 5.4225 1.8075 3.615
407 1 5.4225 0 5.4225
408 1 3.615 1.8075 5.4225
409 1 3.615 0 7.23
410 1 5.4225 1.8075 7.23
411 1 5.4225 0 9.037500000000001
412 1 3.615 1.8075 9.037500000000001
413 1 3.615 0 10.845
414 1 5.4225 1.8075 10.845
415 1 5.4225 0 12.6525
416 1 3.615 1.8075 12.6525
417 1 3.615 0 14.46
418 1 5.4225 1.8075 14.46
419 1 5.4225 0 16.267500000000002
420 1 3.615 1.8075 16.267500000000002
421 1 3.615 0 18.075000000000003
422 1 5.4225 1.8075 18.075000000000003
423 1 5.4225 0 19.882500000000004
424 1 3.615 1.8075 19.882500000000004
425 1 3.615 0 21.69
426 1 5.4225 1.8075 21.69
427 1 5.4225 0 23.497500000000002
428 1 3.615 1.8075 23.497500000000002
429 1 3.615 0 25.305
430 1 5.4225 1.8075 25.305
431 1 5.4225 0 27.1125
432 1 3.615 1.8075 27.1125
433 1 3.615 0 28.92
434 1 5.4225 1.8075 28.92
435 1 5.4225 0 30.727500000000003
436 1 3.615 1.8075 30.727500000000003
437 1 3.615 0 32.535000000000004
438 1 5.4225 1.8075 32.535000000000004
439 1 5.4225 0 34.3425
440 1 3.615 1.8075 34.3425
441 1 3.615 3.615 0
442 1 5.4225 5.4225 0
443 1 5.4225 3.615 1.8075
444 1 3.615 5.4225 1.8075
445 1 3.615 3.615 3.615
446 1 5.4225 5.4225 3.615
447 1 5.4225 3.615 5.4225
448 1 3.615 5.4225 5.4225
449 1 3.615 3.615 7.23
450 1 5.4225 5.4225 7.23
451 1 5.4225 3.615 9.037500000000001
452 1 3.615 5.4225 9.037500000000001
453 1 3.615 3.615 10.845
454 1 5.4225 5.4225 10.845
455 1 5.4225 3.615 12.6525
456 1 3.615 5.4225 12.6525
457 1 3.615 3.615 14.46
458 1 5.4225 5.4225 14.46
459 1 5.4225 3.615 16.267500000000002
460 1 3.615 5.4225 16.267500000000002
461 1 3.615 3.615 18.075000000000003
462 1 5.4225 5.4225 18.075000000000003
463 1 5.4225 3.615 19.882500000000004
464 1 3.615 5.4225 19.882500000000004
465 1 3.615 3.615 21.69
466 1 5.4225 5.4225 21.69
467 1 5.4225 3.615 23.497500000000002
468 1 3.615 5.4225 23.497500000000002
469 1 3.615 3.615 25.305
470 1 5.4225 5.4225 25.305
471 1 5.4225 3.615 27.1125
472 1 3.615 5.4225 27.1125
473 1 3.615 3.615 28.92
474 1 5.4225 5.4225 28.92
475 1 5.4225 3.615 30.727500000000003
476 1 3.615 5.4225 30.727500000000003
477 1 3.615 3.615 32.535000000000004
478 1 5.4225 5.4225 32.535000000000004
479 1 5.4225 3.615 34.3425
480 1 3.615 5.4225 34.3425
481 1 3.615 7.23 0
482 1 5.4225 9.037500000000001 0
483 1 5.4225 7.23 1.8075
484 1 3.615 9.037500000000001 1.8075
485 1 3.615 7.23 3.615
486 1 5.4225 9.037500000000001 3.615
487 1 5.4225 7.23 5.4225
488 1 3.615 9.037500000000001 5.4225
489 1 3.615 7.23 7.23
490 1 5.4225 9.037500000000001 7.23
491 1 5.4225 7.23 9.037500000000001
492 1 3.615 9.037500000000001 9.037500000000001
493 1 3.615 7.23 10.845
494 1 5.4225 9.037500000000001 10.845
495 1 5.4225 7.23 12.6525
496 1 3.615 9.037500000000001 12.6525
497 1 3.615 7.23 14.46
498 1 5.4225 9.037500000000001 14.46
499 1 5.4225 7.23 16.267500000000002
500 1 3.615 9.037500000000001 16.267500000000002
501 1 3.615 7.23 18.075000000000003
502 1 5.4225 9.037500000000001 18.075000000000003
503 1 5.4225 7.23 19.882500000000004
504 1 3.615 9.037500000000001 19.882500000000004
505 1 3.615 7.23 21.69
506 1 5.4225 9.037500000000001 21.69
507 1 5.4225 7.23 23.497500000000002
508 1 3.615 9.037500000000001 23.497500000000002
509 1 3.615 7.23 25.305
510 1 5.4225 9.037500000000001 25.305
511 1 5.4225 7.23 27.1125
512 1 3.615 9.037500000000001 27.1125
513 1 3.615 7.23 28.92
514 1 5.4225 9.037500000000001 28.92
515 1 5.4225 7.23 30.727500000000003
516 1 3.615 9.037500000000001 30.727500000000003
517 1 3.615 7.23 32.535000000000004
518 1 5.4225 9.037500000000001 32.535000000000004
519 1 5.4225 7.23 34.3425
520 1 3.615 9.037500000000001 34.3425
521 1 3.615 10.845 0
522 1 5.4225 12.6525 0
523 1 5.4225 10.845 1.8075
524 1 3.615 12.6525 1.8075
525 1 3.615 10.845 3.615
526 1 5.4225 12.6525 3.615
527 1 5.4225 10.845 5.4225
528 1 3.615 12.6525 5.4225
529 1 3.615 10.845 7.23
530 1 5.4225 12.6525 7.23
531 1 5.4225 10.845 9.037500000000001
532 1 3.615 12.6525 9.037500000000001
533 1 3.615 10.845 10.845
534 1 5.4225 12.6525 10.845
535 1 5.4225 10.845 12.6525
536 1 3.615 12.6525 12.6525
537 1 3.615 10.845 14.46
538 1 5.4225 12.6525 14.46
539 1 5.4225 10.845 16.267500000000002
540 1 3.615 12.6525 16.267500000000002
541 1 3.615 10.845 18.075000000000003
542 1 5.4225 12.6525 18.075000000000003
543 1 5.4225 10.845 19.882500000000004
544 1 3.615 12.6525 19.882500000000004
545 1 3.615 10.845 21.69
546 1 5.4225 12.6525 21.69
547 1 5.4225 10.845 23.497500000000002
548 1 3.615 12.6525 23.497500000000002
549 1 3.615 10.845 25.305
550 1 5.4225 12.6525 25.305
551 1 5.4225 10.845 27.1125
552 1 3.615 12.6525 27.1125
553 1 3.615 10.845 28.92
554 1 5.4225 12.6525 28.92
555 1 5.4225 10.845 30.727500000000003
556 1 3.615 12.6525 30.727500000000003
557 1 3.615 10.845 32.535000000000004
558 1 5.4225 12.6525 32.535000000000004
559 1 5.4225 10.845 34.3425
560 1 3.615 12.6525 34.3425
561 1 3.615 14.46 0
562 1 5.4225 16.267500000000002 0
563 1 5.4225 14.46 1.8075
564 1 3.615 16.267500000000002 1.8075
565 1 3.615 14.46 3.615
566 1 5.4225 16.267500000000002 3.615
567 1 5.4225 14.46 5.4225
568 1 3.615 16.267500000000002 5.4225
569 1 3.615 14.46 7.23
570 1 5.4225 16.267500000000002 7.23
571 1 5.4225 14.46 9.037500000000001
572 1 3.615 16.267500000000002 9.037500000000001
573 1 3.615 14.46 10.845
574 1 5.4225 16.267500000000002 10.845
575 1 5.4225 14.46 12.6525
576 1 3.615 16.267500000000002 12.6525
577 1 3.615 14.46 14.46
578 1 5.4225 16.267500000000002 14.46
579 1 5.4225 14.46 16.267500000000002
580 1 3.615 16.267500000000002 16.267500000000002
581 1 3.615 14.46 18.075000000000003
582 1 5.4225 16.267500000000002 18.075000000000003
583 1 5.4225 14.46 19.882500000000004
584 1 3.615 16.267500000000002 19.882500000000004
585 1 3.615 14.46 21.69
586 1 5.4225 16.267500000000002 21.69
587 1 5.4225 14.46 23.497500000000002
588 1 3.615 16.267500000000002 23.497500000000002
589 1 3.615 14.46 25.305
590 1 5.4225 16.267500000000002 25.305
591 1 5.4225 14.46 27.1125
592 1 3.615 16.267500000000002 27.1125
593 1 3.615 14.46 28.92
594 1 5.4225 16.267500000000002 28.92
595 1 5.4225 14.46 30.727500000000003
596 1 3.615 16.267500000000002 30.727500000000003
597 1 3.615 14.46 32.535000000000004
598 1 5.4225 16.267500000000002 32.535000000000004
599 1 5.4225 14.46 34.3425
600 1 3.615 16.267500000000002 34.3425
601 1 3.615 18.075000000000003 0
602 1 5.4225 19.882500000000004 0
603 1 5.4225 18.075000000000003 1.8075
604 1 3.615 19.882500000000004 1.8075
605 1 3.615 18.075000000000003 3.615
606 1 5.4225 19.882500000000004 3.615
607 1 5.4225 18.075000000000003 5.4225
608 1 3.615 19.882500000000004 5.4225
609 1 3.615 18.075000000000003 7.23
610 1 5.4225 19.882500000000004 7.23
611 1 5.4225 18.075000000000003 9.037500000000001
612 1 3.615 19.882500000000004 9.037500000000001
613 1 3.615 18.075000000000003 10.845
614 1 5.4225 19.882500000000004 10.845
615 1 5.4225 18.075000000000003 12.6525
616 1 3.615 19.882500000000004 12.6525
617 1 3.615 18.075000000000003 14.46
618 1 5.4225 19.882500000000004 14.46
619 1 5.4225 18.075000000000003 16.267500000000002
620 1 3.615 19.882500000000004 16.267500000000002
621 1 3.615 18.075000000000003 18.075000000000003
622 1 5.4225 19.882500000000004 18.075000000000003
623 1 5.4225 18.075000000000003 19.882500000000004
624 1 3.615 19.882500000000004 19.882500000000004
625 1 3.615 18.075000000000003 21.69
626 1 5.4225 19.882500000000004 21.69
627 1 5.4225 18.075000000000003 23.497500000000002
628 1 3.615 19.882500000000004 23.497500000000002
629 1 3.615 18.075000000000003 25.305
630 1 5.4225 19.882500000000004 25.305
631 1 5.4225 18.075000000000003 27.1125
632 1 3.615 19.882500000000004 27.1125
633 1 3.615 18.075000000000003 28.92
634 1 5.4225 19.882500000000004 28.92
635 1 5.4225 18.075000000000003 30.727500000000003
636 1 3.615 19.882500000000004 30.727500000000003
637 1 3.615 18.075000000000003 32.535000000000004
638 1 5.4225 19.882500000000004 32.535000000000004
639 1 5.4225 18.075000000000003 34.3425
640 1 3.615 19.882500000000004 34.3425
641 1 3.615 21.69 0
642 1 5.4225 23.497500000000002 0
643 1 5.4225 21.69 1.8075
644 1 3.615 23.497500000000002 1.8075
645 1 3.615 21.69 3.615
646 1 5.4225 23.497500000000002 3.615
647 1 5.4225 21.69 5.4225
648 1 3.615 23.497500000000002 5.4225
649 1 3.615 21.69 7.23
650 1 5.4225 23.497500000000002 7.23
651 1 5.4225 21.69 9.037500000000001
652 1 3.615 23.497500000000002 9.037500000000001
653 1 3.615 21.69 10.845
654 1 5.4225 23.497500000000002 10.845
655 1 5.4225 21.69 12.6525
656 1 3.615 23.497500000000002 12.6525
657 1 3.615 21.69 14.46
658 1 5.4225 23.497500000000002 14.46
659 1 5.4225 21.69 16.267500000000002
660 1 3.615 23.497500000000002 16.267500000000002
661 1 3.615 21.69 18.075000000000003
662 1 5.4225 23.497500000000002 18.075000000000003
663 1 5.4225 21.69 19.882500000000004
664 1 3.615 23.497500000000002 19.882500000000004
665 1 3.615 21.69 21.69
666 1 5.4225 23.497500000000002 21.69
667 1 5.4225 21.69 23.497500000000002
668 1 3.615 23.497500000000002 23.497500000000002
669 1 3.615 21.69 25.305
670 1 5.4225 23.497500000000002 25.305
671 1 5.4225 21.69 27.1125
672 1 3.615 23.497500000000002 27.1125
673 1 3.615 21.69 28.92
674 1 5.4225 23.497500000000002 28.92
675 1 5.4225 21.69 30.727500000000003
676 1 3.615 23.497500000000002 30.727500000000003
677 1 3.615 21.69 32.535000000000004
678 1 5.4225 23.497500000000002 32.535000000000004
679 1 5.4225 21.69 34.3425
680 1 3.615 23.497500000000002 34.3425
681 1 3.615 25.305 0
682 1 5.4225 27.1125 0
683 1 5.4225 25.305 1.8075
684 1 3.615 27.1125 1.8075
685 1 3.615 25.305 3.615
686 1 5.4225 27.1125 3.615
687 1 5.4225 25.305 5.4225
688 1 3.615 27.1125 5.4225
689 1 3.615 25.305 7.23
690 1 5.4225 27.1125 7.23
691 1 5.4225 25.305 9.037500000000001
692 1 3.615 27.1125 9.037500000000001
693 1 3.615 25.305 10.845
694 1 5.4225 27.1125 10.845
695 1 5.4225 25.305 12.6525
696 1 3.615 27.1125 12.6525
697 1 3.615 25.305 14.46
698 1 5.4225 27.1125 14.46
699 1 5.4225 25.305 16.267500000000002
700 1 3.615 27.1125 16.267500000000002
701 1 3.615 25.305 18.075000000000003
702 1 5.4225 27.1125 18.075000000000003
703 1 5.4225 25.305 19.882500000000004
704 1 3.615 27.1125 19.882500000000004
705 1 3.615 25.305 21.69
706 1 5.4225 27.1125 21.69
707 1 5.4225 25.305 23.497500000000002
708 1 3.615 27.1125 23.497500000000002
709 1 3.615 25.305 25.305
710 1 5.4225 27.1125 25.305
711 1 5.4225 25.305 27.1125
712 1 3.615 27.1125 27.1125
713 1 3.615 25.305 28.92
714 1 5.4225 27.1125 28.92
715 1 5.4225 25.305 30.727500000000003
716 1 3.615 27.1125 30.727500000000003
717 1 3.615 25.305 32.535000000000004
718 1 5.4225 27.1125 32.535000000000004
719 1 5.4225 25.305 34.3425
720 1 3.615 27.1125 34.3425
721 1 3.615 28.92 0
722 1 5.4225 30.727500000000003 0
723 1 5.4225 28.92 1.8075
724 1 3.615 30.727500000000003 1.8075
725 1 3.615 28.92 3.615
726 1 5.4225 30.727500000000003 3.615
727 1 5.4225 28.92 5.4225
728 1 3.615 30.727500000000003 5.4225
